sentimentSubjectivity,uuid,plikes,title,url,views,creation,dislikes,dataSessionlink,likes,duration,sentimentPolarity,pdislikes,channel,description
,243,97.6553341149,DIY - ШОКОЛАДНАЯ COCA COLA С БАНАНОВЫМ МОРОЖЕНЫМ,/watch?v=GWYOkgOJEI0,"35,922 views",1 year ago,40,itct=CEMQ3DAYAiITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,"1,666",4:30,,2.34466588511,/channel/UCKhiaZ0cGmidaDHq7CVDTBQ,"ЖЕСТЬ на КАРТАХ ГУГЛ 2017!!!: ""10 ПУГАЮЩИХ фотографий, СДЕЛАННЫХ Google Earth"" ..."
0.0,244,68.449197861,MANDI PAKAI COCA COLA 3 LITER,/watch?v=-20Iu5xYqtM,"11,630 views",1 year ago,59,itct=CEIQ3DAYAyITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,128,5:16,0.0,31.550802139,/user/53gq562u,Bila pada umunya orang hanya memakai 1 liter coca cola untuk percobaan coca cola campur mentos. kali ini saya akan ...
,245,90.4815229563,DIY – МИНИАТЮРНАЯ COCA COLA И SPRITE,/watch?v=e-VHiMlcpYY,"21,601 views",1 year ago,85,itct=CEEQ3DAYBCITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,808,4:17,,9.51847704367,/channel/UCKhiaZ0cGmidaDHq7CVDTBQ,"ЖЕСТЬ на КАРТАХ ГУГЛ 2017!!!: ""10 ПУГАЮЩИХ фотографий, СДЕЛАННЫХ Google Earth"" ..."
0.3,246,75.0,Coca-Cola Challenge - Roger i Maks: The BEST!!!,/watch?v=dZbGDZYIELI,259 views,1 year ago,4,itct=CEAQ3DAYBSITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,12,2:16,1.0,25.0,/channel/UC5HW8xwBpyuuB1ejZZt5cvQ,Nasz Coca-Cola Challenge rozegrany w Obornikach pod Poznaniem. Pierwszy filmik. Już wkrótce coś nowego. #cocacola ...
0.0,247,84.6153846154,Al doilea vlog !!!!!!! (La Profi nu mai au Coca Cola la sticla de sticla!!!!),/watch?v=zV-vsnAZzl8,203 views,1 year ago,2,itct=CD8Q3DAYBiITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,11,16:51,0.0,15.3846153846,/channel/UCoecyb7vsup2QUBKCsTb4Gw,https://www.facebook.com/andreigabriel.semeniuc #CocaCola.
0.0,248,100.0,Chillin' Coca-Cola,/watch?v=WqJ4MZg0quc,33 views,1 year ago,0,itct=CD4Q3DAYByITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,1,0:20,0.0,0.0,/user/wiklef38,Chillin' #cocacola ;-) Music By : K'NAAN - Wavin' Flag (Coca-Cola Celebration Mix) ...
0.0,249,0,BOTTLE FLIP #cocacola,/watch?v=P2VFwHJNpJI,18 views,1 year ago,0,itct=CD0Q3DAYCCITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,0,0:04,0.0,0,/user/Toinou78ful,
0.0,250,100.0,"Los ""genios"" de CocaCola metieron la pata",/watch?v=dmBnaDBT1CM,65 views,1 year ago,0,itct=CDwQ3DAYCSITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,1,1:30,0.0,0.0,/channel/UC2MGIfO4lfhIPyEKi0bLL1g,"Este video no ha sido patrocinado y de hecho es una crítica a los ""genios"" del mecadeo en #CocaCola."
0.0,251,100.0,THE STORY OF THE CREATION AND SUCCESS OF COCA-COLA,/watch?v=YobqlqAlqzM,"1,558 views",1 year ago,0,itct=CDsQ3DAYCiITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,20,4:57,0.3,0.0,/channel/UCdkbE3-akSZmvtuyD3DbYUg,The story of the creation and success of Coca-Cola (Coca-Cola). In this video you 5 minutes to learn about the history of the ...
0.0,252,100.0,Box Team Coca Cola Strandparty,/watch?v=tlVcEW_2Wbk,358 views,1 year ago,0,itct=CDoQ3DAYCyITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,5,2:28,0.0,0.0,/channel/UCRIDC6ifEJQOTLEX0_hQW0w,Cocacola #Testebreszto #Strandparty #AYCM.
0.0,253,100.0,EURO 2016 COCA COLA ALUMINIUM BOTTLE W DRINK UP FOR GRABS,/watch?v=maW5UR59u1M,175 views,1 year ago,0,itct=CDkQ3DAYDCITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,1,0:54,0.0,0.0,/user/mcdsweet,"I bought myself a couple of Coca Cola Euro 2016 Aluminium drink. Great for collecting purposes. If your interested to buy, visit the ..."
0.0,254,100.0,#COCACOLA A LO LOCO,/watch?v=ZPfN44iIAeY,47 views,1 year ago,0,itct=CDgQ3DAYDSITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,6,3:45,0.0,0.0,/channel/UCrlqb_yAeTdXom1W2S6eb8w,Like suscribiros al canal si no lo estáis y nos veremos la próxima ves. Hasta pronto amigos.
0.0,255,0,DASANI Spec commercial #Drinking water #Dasani #Cocacola,/watch?v=tuRCsFrToMs,219 views,1 year ago,0,itct=CDcQ3DAYDiITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,0,0:30,0.0,0,/channel/UCCEI0LYcfAbzxu5L8KQ_gHg,"Written, directed and Edited By Hakim."
,256,98.0,MBAND и Нюша #закулисныедела #какэтобыло #mband #cocacola #nyusha,/watch?v=eIHt5ZRn0hE,"11,218 views",1 year ago,2,itct=CDYQ3DAYDyITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,98,0:30,,2.0,/channel/UCla3qjRTWhlhbTSnYAKleYQ,
,257,82.6086956522,Impactante lo que pasa a tu cuerpo 1 hora después de tomar Coca Cola (Peligros de la Coca-Cola),/watch?v=NQ62mYqrb78,"7,175 views",1 year ago,8,itct=CDUQ3DAYECITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,38,4:21,,17.3913043478,/channel/UChTi4ZuhyCEHJErL-B7oOCw,"Sabías de los peligros de la Coca cola para tu cuerpo? Sabías que cada sorbo de esta bebida, te acecas lentamente al ..."
0.0,258,87.5,COCA-COLA + DRONE | DROP OF 200 METERS | MAX SPEED 225 KM/H | DJI PHANTOM 4,/watch?v=fjLNs8HvoJw,"6,627 views",1 year ago,8,itct=CDQQ3DAYESITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,56,1:49,0.0,12.5,/user/modelarnia2000,Shop - http://www.sklep.modelarnia.pl/ Facebook - https://www.facebook.com/modelarniapl/ Instagram ...
0.0,259,,El agua de coco y la coca cola.,/watch?v=7G1dGQahX_4,104 views,1 year ago,,itct=CDMQ3DAYEiITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,,1:56,0.0,,/user/calicatras,El agua de coco y la coca cola. (lo mejor del video la mujer y el niño al vendedor le gusta mas la coca cola) #aguadecoco ...
,260,88.4462151394,✔  Кока Кола Челлендж ✔  Coca Cola Challenge ✔ КОЛА ВАНИЛА и ЗЕЛЁНАЯ КОЛА,/watch?v=HvychROhVPc,"30,483 views",1 year ago,58,itct=CDIQ3DAYEyITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,444,17:02,,11.5537848606,/channel/UCW13sNLJW6FDOsUVWwwu8oA,"Челлендж с Кока Колой, Много Кока Колы! Дринк Челлендж угадай вкус Кока Колы и найди Пепси! Наш ответ каналу..."
0.0,261,100.0,Luan Santana - Taste Te Feeling (Coca-Cola),/watch?v=V8APoyEII_A,20 views,1 year ago,0,itct=CEUQ3DAYACITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,1,2:59,0.0,0.0,/channel/UCShKLBNtdV74gdFkt0k4ZGw,"IssoÉOuro #CocaCola ""Taste The Feeling"" Feels good, in my heart, in my soul, When you're right here beside me I don't ever ..."
0.0,262,0,#cocacola,/watch?v=VdZk1krFxYg,No views,1 year ago,0,itct=CEQQ3DAYASITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,0,0:14,0.0,0,/channel/UCWyCuFhL5wRc78UmcxFlmfg,cocacola.
0.0,263,75.0,#COCACOLA CHALLENGE,/watch?v=vthiDAVhrMI,143 views,1 year ago,5,itct=CEMQ3DAYAiITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,15,3:05,0.0,25.0,/channel/UCc3pGQcE5V3StiVCypoiruQ,
0.0,264,100.0,Cocacola body - (Audio),/watch?v=OaVMMYjlEwA,122 views,1 year ago,0,itct=CEIQ3DAYAyITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,4,3:38,0.0,0.0,/user/1mistony,Sneak peak of my New single #Cocacola Body. Out bank holiday 30th may 16. Also available for download at ...
0.0,265,0,"""Taste the feeling"" alaturi de Coca-Cola si Dreamoc HD3",/watch?v=ZJwW8bTH1Eg,515 views,1 year ago,0,itct=CEEQ3DAYBCITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,0,0:16,0.0,0,/channel/UCAOegXbwz_hWOoTv9C4DHqw,"""Taste the feeling"" alaturi de Coca-Cola si Dreamoc HD3 #cocacola #dreamoc #hologram."
0.0,266,77.7777777778,Kein pp #cocacola,/watch?v=J6pz5cza_Gg,106 views,1 year ago,2,itct=CEAQ3DAYBSITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,7,0:17,0.0,22.2222222222,/channel/UCuyEfncRdKa07mRhJ2bm2Ug,Dieses video wird gesponsert von cc :D.
0.0,267,100.0,Hucha Coca Cola Gigante,/watch?v=rXvVP7W58pw,261 views,1 year ago,0,itct=CD8Q3DAYBiITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,1,0:13,0.0,0.0,/channel/UCKgqzGjv9-pcAj7AZHogOcQ,Hucha gigante de coca-cola de plástico translúcido. En la apertura superior tiene una con rosca plateada también de plástico con ...
0.0,268,0,RUN 4 ZERO by #CocaCola,/watch?v=WF7JeVQpLFg,35 views,1 year ago,0,itct=CD4Q3DAYByITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,0,1:08,0.0,0,/user/clockersmarketizing,Réalisé par la Team #ClockersMarketizing.
,269,81.8181818182,Coca-Cola - Shija e vërtetë e shtëpisë,/watch?v=LP7p1kTAANM,"2,957 views",1 year ago,4,itct=CD0Q3DAYCCITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,18,0:16,,18.1818181818,/user/cocacola,"T'i gëzohemi asaj që na bashkon, kjo është shija e vërtetë e shtëpisë! #CocaCola."
,270,100.0,Él éxtasis de la #cocacola !!,/watch?v=IwMPxmXEjPU,45 views,1 year ago,0,itct=CDwQ3DAYCSITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,1,0:54,,0.0,/channel/UCJt4bm3loH4CXk9xPlej5_Q,
0.0,271,0,#CocaCola Time-lapse,/watch?v=WaKG8WVV0P0,110 views,1 year ago,0,itct=CDsQ3DAYCiITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,0,1:12,0.0,0,/channel/UCGmXp2OOhoObbrd4fvYJ7Bw,
0.0,272,83.3333333333,Lil Ant and Baby B performing Coca-Cola Safety Song @ Coca-Coca Town Meeting For Coca-Cola President,/watch?v=A4u_8ycnjow,257 views,1 year ago,2,itct=CDoQ3DAYCyITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,10,1:04,0.0,16.6666666667,/channel/UC5HbYrXmDmJyNJoUBGyp5WA,Lil Ant Performing Coca-Cola Safety Song for Coca-Cola President and Coca-Coca VP @Town Hall Meeting!! Two Brothers Out ...
0.0,273,100.0,#Jadine - GOODVIBES COUPLE - #tastethefeeling #cocacola,/watch?v=_j_MQrSEoOg,"1,186 views",1 year ago,0,itct=CDkQ3DAYDCITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,22,0:24,0.0,0.0,/channel/UC7komTz6nwXAopCkiUKHOHA,
0.0,274,0,#Cocacola Commercial,/watch?v=D136FLMhgAA,6 views,1 year ago,0,itct=CDgQ3DAYDSITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,0,3:10,0.0,0,/channel/UCV4iSB41JACr0QJ_7NmfPUQ,
1.0,275,0,Coca-Cola only 100calories!,/watch?v=9FgcTggPxiQ,13 views,1 year ago,0,itct=CDcQ3DAYDiITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,0,0:07,0.0,0,/channel/UCKSZ2kFBVTyy_SjefE0htBQ,Way to go coca-cola for showing how many calories for 237ml serving on a commercial on TV. Coke has got such a bad rap for ...
,276,100.0,Coca Cola - Tómate La Ciudad - Honduras,/watch?v=L11EFRevXpM,596 views,1 year ago,0,itct=CDYQ3DAYDyITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,9,2:14,,0.0,/user/vmapro,En #VmaPro nos tomamos la ciudad en Tegucigalpa produciendo este video para nuestros amigos de #CocaCola. Están todos ...
0.0,277,0,Strider Vs #cocacola box,/watch?v=gVtfKuHXkLg,7 views,1 year ago,0,itct=CDUQ3DAYECITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,0,0:40,0.0,0,/channel/UC8KteumyJjPotgMJhP5FUdA,He's confused.
0.0,278,100.0,Festival das escolas 2015  - Rio de Janeiro - #CocaCola,/watch?v=aD1E_MCSoNA,184 views,1 year ago,0,itct=CDQQ3DAYESITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,3,3:08,0.0,0.0,/user/PalomaLLopez,"Apresentação da turma do Ciep 362 Roberto Burle Marx - Representando o Japão, com elementos da cultura japonesa em sua ..."
0.0,279,32.3751891074,"Como hacer coca cola casera, experimento.",/watch?v=ASTD-DT72RM,"34,811 views",1 year ago,447,itct=CDMQ3DAYEiITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,214,4:33,0.0,67.6248108926,/channel/UCfqMRaUDMNk145AJA97DaOg,La solución de cuando queremos tomar coca cola pero no encontramos en casa. Tenemos los simples pasos para hacerla ...
,280,98.1818181818,Discover the Unexpected Machine! Ushuaïa Ibiza - Coca Cola,/watch?v=9QrQwKcnICY,"9,515 views",1 year ago,1,itct=CDIQ3DAYEyITCJ2nu9TrqdcCFY_EFgodyI4BQSj0JFIJI2NvY2Fjb2xh,54,2:17,,1.81818181818,/user/ushuaiaibiza,Can you imagine teleporting to Ibiza´s best summer party? Discover the Unexpected Machine!   #  ushuaiaibiza     #  cocacola ...
0.0,281,100.0,Bunmi Otegbade - Coca Cola Ad,/watch?v=ENdruMRcyXg,58 views,1 year ago,0,itct=CEUQ3DAYACITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,1,0:15,0.0,0.0,/channel/UCoo3-8xFyVe7Qpf68NivqEg,Bunmi Otegbade of Generation Enterprise shares his inspiration #cocacola #billionreasons.
0.0,282,0,Coca cola,/watch?v=6mFSabKZWUo,1 view,1 year ago,0,itct=CEQQ3DAYASITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,0,0:31,0.0,0,/channel/UC6zcohtCaoPCT18ymVKEsWQ,coke collection #cocacola.
,283,100.0,“Taste the Feeling” by Conrad Sewell (Lyric Video) Coca-Cola,/watch?v=yJmszfBBeGc,"8,649 views",1 year ago,0,itct=CEMQ3DAYAiITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,55,2:53,,0.0,/user/MegaKlickTv,"Taste the Feeling” by Conrad Sewell (Lyric Video) Coca-Cola “Taste the Feeling”, Coke's first new global advertising campaign in ..."
,284,0,Power FM 100.00 COCACOLA  SPONSORLUĞUNDA 9D simula,/watch?v=ZqnPnbralck,125 views,1 year ago,0,itct=CEIQ3DAYAyITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,0,0:43,,0,/channel/UCXCMHdKAXwfKyAzuRlUJQig,Power FM 100.00 COCACOLA SPONSORLUĞUNDA 9D simulatörü ile AYDIN FORUM DAYDI. Subscribe My Video Channel ...
0.0,285,100.0,Using #DASH to pay for a #cocacola at #TNABC,/watch?v=5Ghp276XSFQ,260 views,1 year ago,0,itct=CEEQ3DAYBCITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,10,0:14,0.0,0.0,/channel/UCqXWbSa-uiA0BVk2r5qTejg,Our Director of Communications Alberto Jauregui used DASH to pay for a cocacola at the North American Bitcoin Conference in ...
0.0,286,100.0,Coca Cola Brasil   Sinta o Sabor   Hino,/watch?v=BYsAq8P-h1g,"2,284 views",1 year ago,0,itct=CEAQ3DAYBSITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,17,1:01,0.0,0.0,/user/UberlandiaRefrescos,sintaosabor #tastethefeeling #cocacola #coke.
0.0,287,78.7878787879,The Choice is Yours. Just Dance - Coca Cola,/watch?v=C54NxBC0Jis,"1,602 views",1 year ago,7,itct=CD8Q3DAYBiITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,26,3:04,0.0,21.2121212121,/user/sarahplacencia,This video was made in collaboration with Coca-Cola. #justdance #justdance2016 #thechoiceisyours #cocacola.
0.45454545454545453,288,100.0,Cocacola festival new year in poti,/watch?v=8eqMRRSFf9E,51 views,1 year ago,0,itct=CD4Q3DAYByITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,1,8:51,0.13636363636363635,0.0,/channel/UCMmnCezzOGtjDAztiDMHS9Q,festival #cocacola #newyear #children #cars #baby #movie.
0.9,289,100.0,"Amazing uncapping adventure with Alex&Frax ""CocaCola""",/watch?v=UBMzP4j9ms4,23 views,1 year ago,0,itct=CD0Q3DAYCCITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,1,3:07,0.6000000000000001,0.0,/channel/UCtMdQO2vy1-GaagqZmo-D3w,"Amazing uncapping adventure with Alex&Frax ""CocaCola"" #coke #cocacola #cola #coca #cola #2016 #amazing #uncapping ..."
0.0,290,100.0,Mailtime || DUTCH MSP || #CocaCola x,/watch?v=kC2EIyyogYQ,52 views,1 year ago,0,itct=CDwQ3DAYCSITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,3,1:52,0.0,0.0,/channel/UCq1qV-XPvo_hfAVP9tL7j5Q,DANKJE!! Nederlandse msp. Like en subscribe voor meer msp filmpjes.
0.0,291,96.6666666667,#cocacola,/watch?v=zQICv7cXs5k,296 views,1 year ago,1,itct=CDsQ3DAYCiITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,29,9:02,0.0,3.33333333333,/channel/UCSrT6i62j1PeJ9WIE59oiow,like compartilhe e se inscreva facebook:http://on.fb.me/1MfcAjr instagram: claudiofeuu twitter:@Feuu14 Claudio Feu.
0.0,292,90.0,Volcan de Coca-Cola y Mentos/Scarpelli SonrisitasParodyT7,/watch?v=dCpBaGtqmSU,187 views,1 year ago,2,itct=CDoQ3DAYCyITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,18,2:16,0.0,10.0,/channel/UCtnqtJ-7naHN4O7lZIHp4vA,Suscribite y dale like al video.BYE Auspicio del vídeo: #CocaCola - #Mentos.
0.0,293,,ISM #13 cocacola colonialism cinepobre teaching tools,/watch?v=7S-jd156H-k,51 views,1 year ago,,itct=CDkQ3DAYDCITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,,1:26,0.0,,/channel/UCjYTueSfhxTFrMJTLq3lHHg,"ISM 13: COCA COLA WHITE SAVIOR COLONIALISM “This type of #publicity is an act of #discrimination and #racism,” says Elvira ..."
,294,86.6666666667,"Coca Cola Navidad 2015 ""Abre tu Corazón "" HD",/watch?v=juDlI6l9WtA,"5,275 views",1 year ago,2,itct=CDgQ3DAYDSITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,13,0:44,,13.3333333333,/channel/UCUH9yEl-Zz_nRYOW3dcmGWQ,AbretuCorazón #CocaCola Comercial “Abre tu corazón” de Coca-Cola para este invierno 2015.
0.0,295,88.2352941176,Piano on the Coca-Cola Theme,/watch?v=wvaY3DpyK0g,"1,706 views",1 year ago,2,itct=CDcQ3DAYDiITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,15,1:07,0.0,11.7647058824,/channel/UCCG2Zyqk3aeK_EDAEtp33SQ,cocacola #cocacolapiano #пианино #кокаколанапианино #кокакола #музыка #музыканапианино JOIN VSP GROUP ...
0.6,296,100.0,My BeBe Love Taping with Coca Cola,/watch?v=4diMUuamWHM,278 views,2 years ago,0,itct=CDYQ3DAYDyITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,1,0:17,0.5,0.0,/channel/UCD79KiZpR5GuptmZy77RMBA,AlDub #CocaCola #Maiden #MyBebeLove.
0.0,297,100.0,Sawasdee The Coca-CoLa Bottle Art TOUR 100 Years THAILAND #COKE #cocacola,/watch?v=XHXzAYGLTKQ,411 views,2 years ago,0,itct=CDUQ3DAYECITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,1,2:03,0.0,0.0,/channel/UCgLWUyRdGY9YlWkRl83ttXA,Sawasdee The Coca-CoLa ฺฺBottle Art TOUR 100 Years THAILAND #COKE #100 #YEARS #THAILAND #COCA-COLA ...
0.0,298,82.7586206897,#COCACOLA CHALANGE |w Yolan,/watch?v=CgMU_vmR1f4,246 views,2 years ago,5,itct=CDQQ3DAYESITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,24,2:19,0.0,17.2413793103,/channel/UCYpsyTIHyNyyIRPAI5zg_LA,Piszcie w komentarzach co chcecie w kolejnym odcinku i czy ten odcinek ma być z Yolan.
0.0,299,96.7741935484,Lali y Mariano  en la gala de #CocaCola,/watch?v=IR3bXO_O0Eo,"14,299 views",2 years ago,2,itct=CDMQ3DAYEiITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,60,17:24,0.0,3.22580645161,/channel/UCVG0pH6E_FyoThmyu67xlLw,Lali en la gala de #CocaCola #MomentoUnico.
0.0,300,100.0,Mariano Martinez en la gala de #Cocacola,/watch?v=I0D7E7-ALLE,"2,590 views",2 years ago,0,itct=CDIQ3DAYEyITCObRjNXrqdcCFUPaFgodW9MLuyj0JFIJI2NvY2Fjb2xh,26,3:20,0.0,0.0,/channel/UCVG0pH6E_FyoThmyu67xlLw,
,301,100.0,Anécdotas Increíbles Coca Cola,/watch?v=G9AF-J3khZo,142 views,2 years ago,0,itct=CEUQ3DAYACITCJuw19XrqdcCFcrRtAodu_UCiCj0JFIJI2NvY2Fjb2xh,3,2:05,,0.0,/channel/UCU8gHl7iLmtPXwQqu_zWv_A,"Si juntara todas las anécdotas de cómo sonseguí cada pieza de mi colección Coca Cola, creo que se puediera hacer una ..."
0.0,302,0,#CocaCola celebrates Family Names with #OrgullosoDeSer during Hispanic Heritage Month,/watch?v=_pKPDA3mwWc,153 views,2 years ago,0,itct=CEQQ3DAYASITCJuw19XrqdcCFcrRtAodu_UCiCj0JFIJI2NvY2Fjb2xh,0,2:14,0.0,0,/user/G2Gutierrez,
0.0,303,0,COCA COLA SPOT UNICO COMPARTIR AMIGAS TV 15 09 2015 Fcode 714832,/watch?v=xfr6mp3vRj8,152 views,2 years ago,0,itct=CEMQ3DAYAiITCJuw19XrqdcCFcrRtAodu_UCiCj0JFIJI2NvY2Fjb2xh,0,0:31,0.0,0,/channel/UCfEFxpGpDzXQExRABZuHBpw,CocaCola No siempre traducir una canción al español es una buena idea. ¿Crees que este jingle se escucha bien?
0.0,304,100.0,CUP SONG COCA COLA,/watch?v=Eib0D1Qlins,203 views,2 years ago,0,itct=CEIQ3DAYAyITCJuw19XrqdcCFcrRtAodu_UCiCj0JFIJI2NvY2Fjb2xh,11,1:01,0.0,0.0,/user/PROFESSORMAURICIOTV,Vídeo produzido para o projeto #FestivaldasEscolas #CocaCola #EscolaManoelCarlosSerraES Edicão - Maurício Gomes.
0.0,305,100.0,Coca-Cola Call Back: MulletProof Redemption! - Mullet Proof Vest,/watch?v=ygL5VES3BKc,79 views,2 years ago,0,itct=CEEQ3DAYBCITCJuw19XrqdcCFcrRtAodu_UCiCj0JFIJI2NvY2Fjb2xh,6,1:05,0.0,0.0,/channel/UCJ4ISLkHxccuFQETRsP6snQ,Mullet Proof Vest - #CocaCola.
0.0,306,100.0,Coca-Cola Call Out: No MulletProof? - Mullet Proof Vest,/watch?v=vu-yJHcSIUw,91 views,2 years ago,0,itct=CEAQ3DAYBSITCJuw19XrqdcCFcrRtAodu_UCiCj0JFIJI2NvY2Fjb2xh,4,1:03,0.0,0.0,/channel/UCJ4ISLkHxccuFQETRsP6snQ,Mullet Proof Vest - #CocaCola.
0.8333333333333334,307,0,Little Mailtime #Bored #CocaCola :3,/watch?v=jeqhbxgfwjM,15 views,2 years ago,0,itct=CD8Q3DAYBiITCJuw19XrqdcCFcrRtAodu_UCiCj0JFIJI2NvY2Fjb2xh,0,4:32,-0.0625,0,/channel/UCho6eV3QJ4N4SLvUpfzF17g,"Recorded with ScreenCastify (https://www.screencastify.com), the screen video recorder for Chrome."
,308,100.0,❗️It's A Jay Jingle..❗️#ShareACoke #CocaCola,/watch?v=3_WsjFgNY3g,57 views,2 years ago,0,itct=CD4Q3DAYByITCJuw19XrqdcCFcrRtAodu_UCiCj0JFIJI2NvY2Fjb2xh,2,0:16,,0.0,/user/jasonbenjamin28,Coca-Cola Jingle.
,309,0,❗️It's A Jay Jingle..❗️#ShareACoke #CocaCola,/watch?v=oz-nLQdJick,4 views,2 years ago,0,itct=CD0Q3DAYCCITCJuw19XrqdcCFcrRtAodu_UCiCj0JFIJI2NvY2Fjb2xh,0,0:16,,0,/user/jasonbenjamin28,CocaCola Jingle.
,310,94.1176470588,Backstage Fever με την Syoss στα Mad VMA 2015 by Coca-Cola!,/watch?v=GIGEaxLxfy8,"1,462 views",2 years ago,1,itct=CDwQ3DAYCSITCJuw19XrqdcCFcrRtAodu_UCiCj0JFIJI2NvY2Fjb2xh,16,1:09,,5.88235294118,/user/MADTVGREECE,Δες την μεταμόρφωση των αγαπημένων σου παρουσιαστριών λίγο πριν την έναρξη των Μad Video Music Awards 2015 by ...
,311,100.0,Comercial Minimania Coca Cola de Promoção lançada em  1999 #nostalgia,/watch?v=CHemq2yHcGM,751 views,2 years ago,0,itct=CDsQ3DAYCiITCJuw19XrqdcCFcrRtAodu_UCiCj0JFIJI2NvY2Fjb2xh,76,0:38,,0.0,/channel/UCya1rutwi3M9hQu7isBiDXg,Comercial da promoção Minimania Coca-Cola lançada em 1999 coleção com mais de 80 peças! Ursinhos esportistas Ursinhos ...
